zpid,price_last_sold,date_last_sold,zipcode,city,street,year_built,lot_size,home_size,bathrooms,bedrooms,longitude,latitude,walkscore
69368011,154000,8/3/16,30363,Atlanta,401 16th St NW UNIT 1179,2004,802,800,1,1,-84.400105,33.79017,83
61924841,154000,10/24/16,30338,Dunwoody,4333 Dunwoody Park APT 2105,2001,0,1072,2,2,-84.313015,33.922722,70
2138158968,154000,8/2/16,30363,Atlanta,401 16th St NW,2004,13,1080,1,2,-84.39532,33.791708,85
89578120,154000,8/4/16,30080,Smyrna,1105 Madison Ln SE,2008,1307,1419,2,3,-84.523635,33.883004,48
14342958,154000,5/10/16,30127,Powder Springs,2846 Overlake Run,1994,17824,1446,2,3,-84.643054,33.884692,0
61922609,154000,4/15/16,30079,Scottdale,535 Lantern Wood Dr,2002,871,1470,4,4,-84.248075,33.790898,44
14328149,154000,2/22/17,30168,Austell,6619 Songwood Dr,1964,12249,1491,2,3,-84.594503,33.793027,3
80849269,154000,1/30/17,30102,Acworth,323 Franklin Ln,2007,1307,1584,3,3,-84.633932,34.082509,0
89578805,154000,3/10/17,30152,Kennesaw,3909 Cyrus Crest Cir NW,2008,0,1721,3,3,-84.666055,34.031528,31
80148116,154000,7/1/16,30093,Norcross,5732 Singlebriar Ct,2006,436,1722,2,3,-84.187877,33.907755,26
98006835,154000,4/15/16,30040,Cumming,1224 Rubble Rd,2008,2614,1724,2,3,-84.113589,34.227506,8
2095299147,154000,3/17/17,30152,Kennesaw,3982 Cyrus Crest Cir NW # 0,2008,0,1742,3,3,-84.667678,34.031242,24
83344084,154000,1/22/17,30504,Gainesville,2822 Fox Wood Ln,2007,0,1776,3,3,-83.873863,34.27681,30
14304328,154000,6/7/16,30082,Smyrna,5003 Laurel Springs Way SE,1986,0,2363,3,3,-84.513809,33.844051,15
35915383,153900,8/15/16,30327,Atlanta,53 La Rue Pl NW,1969,1102,1100,2,2,-84.42478,33.817123,33
60835368,153900,12/9/16,30519,Buford,2124 Millgate Ln,2002,2614,1590,3,3,-83.973513,34.07611,14
71121492,153800,10/13/16,30189,Woodstock,171 Sunset Ln,2007,14374,1748,3,3,-84.588935,34.147603,4
14480439,153500,7/1/16,30030,Decatur,129 Northern Ave APT 1,1948,0,896,1,2,-84.303652,33.776945,85
14225560,153500,6/30/16,30068,Marietta,678 Serramonte Dr,1974,0,1402,2,2,-84.40743,33.961914,51
14324850,153500,2/17/17,30126,Mableton,1456 Thunderwood Ln SW,1961,18151,1411,2,3,-84.596846,33.805296,7
14432791,153500,2/1/17,30316,Atlanta,2067 Mesa Dr SE,1959,13068,1431,2,3,-84.30584,33.695856,8
14326441,153500,7/28/16,30168,Austell,1645 Greenbrook Dr,1987,0,1848,3,3,-84.60242,33.802849,1
80157724,153500,2/27/17,30044,Lawrenceville,2151 Burns View Ln,2006,0,1900,3,3,-84.050447,33.925865,21
68129419,153450,1/13/17,30188,Woodstock,264 Kigian Trl,2005,1307,1638,3,3,-84.469702,34.096847,19
71759045,153000,3/14/17,30363,Atlanta,400 17th St NW UNIT 2306,2005,0,700,1,1,-84.403121,33.791653,59
14445301,153000,3/9/17,30316,Atlanta,1627 Cecilia Dr SE,1950,17424,1015,1,2,-84.324791,33.718401,22
69367738,153000,6/17/16,30328,Atlanta,208 Brighton Pt,1978,1220,1225,2,2,-84.366248,33.957009,30
14335593,153000,8/25/16,30064,Marietta,1089 Wilburn Dr SW,1965,11280,1261,1,3,-84.584957,33.92096,38
89579342,153000,12/7/16,30080,Smyrna,804 Madison Ln SE,2008,0,1267,2,2,-84.524236,33.883063,48
14285614,153000,7/22/16,30082,Smyrna,700 Gregory Manor Dr SW,1988,0,1500,2,3,-84.57512,33.849602,11
14341435,153000,6/30/16,30008,Marietta,1104 Havel Dr SW,1991,7840,1596,3,3,-84.589062,33.890483,21
62036871,153000,12/9/16,30519,Buford,2184 Millgate Ln,2002,3920,1626,3,2,-83.971397,34.075565,10
35888288,153000,8/11/16,30331,Atlanta,5020 Dublin Dr SW,1977,23544,1810,3,4,-84.552763,33.692128,1
80164106,153000,2/24/17,30045,Lawrenceville,1055 Pike Forest Ct,2004,0,1917,3,3,-83.997842,33.914447,40
60161086,153000,5/5/16,30127,Powder Springs,2225 Worthington Dr,2000,11325,2017,2,3,-84.691157,33.841466,18
14426919,153000,7/16/16,30034,Decatur,3804 Brook Forest Trce,1989,17424,2272,2,4,-84.233615,33.66997,16
35879012,153000,5/3/16,30331,Atlanta,2226 Niskey Lake Trl SW,2005,28531,2600,4,4,-84.528912,33.716746,0
14563185,153000,5/19/16,30084,Tucker,2504 Leeshire Rd,1986,8712,2738,4,3,-84.182457,33.860861,18
55044174,152900,2/22/17,30097,Duluth,2485 Valley Cove Dr,1998,0,1232,3,2,-84.137248,34.025608,28
70831347,152900,8/31/16,30345,Atlanta,2825 Northeast Expy NE APT R4,1968,0,1671,2,3,-84.290458,33.861248,49
35880543,152500,7/21/16,30309,Atlanta,878 Peachtree St NE APT 417,1951,604,603,1,1,-84.385085,33.77827,93
54450227,152500,5/4/16,30306,Atlanta,856 Briarcliff Rd NE APT 4,1940,0,715,1,1,-84.347085,33.777936,69
69365265,152500,9/30/16,30363,Atlanta,401 16th St NW UNIT 1479,2004,0,750,1,1,-84.400105,33.79017,83
59932234,152500,7/19/16,30033,Decatur,1501 Clairmont Rd APT 1522,1968,8712,1160,2,2,-84.305733,33.798179,53
69378866,152500,3/2/17,30328,Atlanta,1205 Brighton Pt,1978,1198,1200,3,2,-84.366248,33.957009,30
14337575,152500,7/13/16,30008,Marietta,1809 Kimberly Dr SW,1971,10105,1596,2,3,-84.588092,33.911716,14
14289528,152500,11/29/16,30008,Marietta,1228 Brandl Dr SW,1987,14806,1680,2,3,-84.566048,33.921356,3
69329678,152500,5/16/16,30152,Kennesaw,1969 Lake Heights Cir NW # 4,2004,1742,1996,2,3,-84.604293,34.004336,47
60840445,152400,7/21/16,30152,Kennesaw,1633 Donovans Rdg NW,2003,871,1310,2,3,-84.602593,33.990208,31
65461489,152000,9/1/16,30308,Atlanta,745 Monroe Dr NE APT 5,1930,620,620,1,1,-84.370458,33.774879,91
2098242797,152000,7/29/16,30309,Atlanta,100 Alden Ave NW APT C3,1960,653,650,1,1,-84.39772,33.801208,53
55016261,152000,9/23/16,30308,Atlanta,710 Argonne Ave NE APT 1,1965,666,667,1,2,-84.376887,33.773863,86
59934306,152000,10/21/16,30306,Atlanta,869 Briarcliff Rd NE APT B16,1961,0,756,1,1,-84.345436,33.77766,45
2146456579,152000,12/15/16,30307,Atlanta,578 Goldsboro Rd NE APT C,1950,0,840,1,2,-84.343905,33.770206,73
2098834100,152000,6/24/16,30329,Atlanta,4103 Westchester Rdg NE,2002,0,895,1,1,-84.325315,33.833519,42
14480440,152000,10/31/16,30030,Decatur,129 Northern Ave APT 2,1948,0,896,1,2,-84.303667,33.77705,85
14445303,152000,9/16/16,30316,Atlanta,1617 Cecilia Dr SE,1950,17424,1015,2,2,-84.324875,33.717941,22
35915607,152000,4/20/16,30327,Atlanta,125 Woodmere Sq NW,1968,1102,1100,2,2,-84.425626,33.818729,21
14304459,152000,1/23/17,30082,Smyrna,5056 Laurel Bridge Dr SE,1985,0,1294,3,2,-84.512463,33.841933,7
60840417,152000,9/2/16,30152,Kennesaw,1543 Rachels Rdg NW,2002,871,1316,2,3,-84.601864,33.991344,30
65459508,152000,6/8/16,30022,Alpharetta,9155 Nesbit Ferry Rd UNIT 98,1999,671,1344,2,3,-84.273791,34.000548,32
87680469,152000,12/27/16,30127,Powder Springs,4525 Caleb Xing # 17,2006,0,1346,2,2,-84.690677,33.844771,16
2098305840,152000,12/28/16,30127,Powder Springs,4525 Caleb Xing,2006,0,1346,2,2,-84.690673,33.844772,16
35814709,152000,3/6/17,30101,Acworth,4354 Thorngate Ln,1999,0,1420,3,3,-84.627861,34.060466,6
14357198,152000,7/21/16,30126,Mableton,1720 Seayes Rd SW,1968,11761,1425,2,3,-84.603647,33.839962,7
68633960,152000,12/28/16,30040,Cumming,1509 Gathering Pl,2003,0,1440,4,3,-84.111701,34.228585,1
14225262,152000,5/28/16,30068,Marietta,800 Serramonte Dr,1980,0,1488,2,3,-84.407523,33.962249,51
68122414,152000,8/16/16,30188,Woodstock,242 Kigian Trl,2005,1306,1620,2,3,-84.470693,34.097064,22
80140320,152000,7/21/16,30096,Duluth,3169 Creston Park Ct,2004,2178000,1708,2,3,-84.115036,33.957473,55
14286540,152000,1/13/17,30008,Marietta,729 Lowell Dr SW,1978,7710,1824,3,4,-84.574962,33.915588,24
35943156,151960,7/15/16,30305,Atlanta,3510 Roswell Rd NW APT A4,1963,1176,1176,2,2,-84.384388,33.85058,66
14393843,151501,6/3/16,30064,Marietta,1270 Whitlock Ridge Dr SW,1985,0,1174,2,2,-84.58596,33.951807,49
14689169,151500,8/4/16,30004,Alpharetta,1512 Planters Ridge Ln,1985,1198,1241,2,3,-84.279954,34.083704,32
35901057,151500,7/17/16,30309,Atlanta,115 Biscayne Dr NW APT A1,1964,1298,1300,2,3,-84.394991,33.815755,69
14225475,151500,10/17/16,30068,Marietta,5020 Meadow Ln,1973,0,1416,3,2,-84.407108,33.960148,44
14357225,151500,10/18/16,30106,Austell,1833 Seayes Rd,1962,12588,1468,2,3,-84.608396,33.840181,30
14567950,151500,3/9/17,30341,Chamblee,3126 Lake Ct,1974,0,1707,2,3,-84.281521,33.881358,42
71364707,151500,2/8/17,30281,Stockbridge,701 Brambling Way,2003,11456,1856,2,3,-84.237282,33.516492,2
14427020,151350,12/9/16,30034,Decatur,3601 John Carrol Dr,1989,23086,2451,4,4,-84.241531,33.671068,3
65467999,151000,2/9/17,30305,Atlanta,3501 Roswell Rd NE APT 307,1963,967,966,1,2,-84.382422,33.850732,69
60154675,151000,5/5/16,30060,Marietta,445 N Sessions St NW APT 1208,1999,3049,1120,2,1,-84.553977,33.962531,42
69428065,151000,8/4/16,30141,Hiram,216 Hiram Ter,2004,1742,1224,3,2,-84.756034,33.89508,26
14579660,151000,7/8/16,30338,Dunwoody,2105 N Forest Trl,1987,0,1226,2,2,-84.297366,33.925697,28
65466017,151000,4/26/16,30350,Atlanta,7500 Roswell Rd UNIT 19,1986,1368,1366,3,2,-84.366701,33.95914,28
65466021,151000,11/21/16,30350,Atlanta,7500 Roswell Rd UNIT 23,1986,1368,1366,3,2,-84.366701,33.95914,28
69326739,151000,4/28/16,30152,Kennesaw,1817 Willow Branch Ln NW # L,2004,1742,1384,2,2,-84.588399,33.99536,39
71119062,151000,3/30/17,30114,Canton,129 Spring Way Sq,2005,0,1696,3,3,-84.511014,34.180884,15
89577831,150700,7/12/16,30080,Smyrna,1204 Madison Ln SE,2008,1307,1277,2,2,-84.52366,33.882922,48
14579732,150650,6/29/16,30338,Dunwoody,4431 Chowning Way,1973,1026,1254,1,2,-84.302589,33.925638,20
62036538,150600,2/27/17,30043,Lawrenceville,1253 Birkhall Dr,2002,0,1696,3,2,-84.061523,34.00444,37
35900770,150500,3/10/17,30309,Atlanta,1 Biscayne Dr NW UNIT 706,1997,0,750,1,1,-84.392716,33.815546,74
14344311,150400,2/3/17,30064,Marietta,2988 Fetlock Dr SW,1984,0,1232,2,3,-84.631995,33.883777,23
14285541,150400,5/4/16,30126,Mableton,650 Manor Ridge Dr SW,1965,10584,1529,2,3,-84.573116,33.844177,12
14309162,150100,9/20/16,30082,Smyrna,5089 Fairmont Rd SE,1958,0,1176,1,3,-84.496824,33.829616,32
55016260,150000,3/2/17,30308,Atlanta,708 Argonne Ave NE APT 6,1965,0,667,1,2,-84.376887,33.773863,86
55016264,150000,8/4/16,30308,Atlanta,710 Argonne Ave NE APT 4,1965,666,667,1,2,-84.376887,33.773863,86
2100831791,150000,7/26/16,30329,Atlanta,4204 Westchester Rdg NE,2002,0,895,1,1,-84.326811,33.833432,39
65467798,150000,4/20/16,30342,Atlanta,1010 Chastain Park Ct NE,1987,915,913,2,2,-84.383016,33.877381,65
35850094,150000,9/9/16,30337,College Park,1589 Walker Ave,1938,6534,920,1,3,-84.440969,33.664221,51
87678084,150000,12/27/16,30080,Smyrna,1720 Roswell St SE,1965,43560,986,1,3,-84.502294,33.89172,55
65467110,150000,1/17/17,30305,Atlanta,311 Peachtree Hills Ave NE APT 15C,1960,0,1020,1,2,-84.377358,33.816536,39
35933931,150000,12/16/16,30342,Atlanta,4087 Haverhill Dr NE APT 2,1953,1045,1047,2,2,-84.377312,33.866748,56
35923879,150000,7/1/16,30318,Atlanta,2683 Rosemary St NW,1930,7139,1048,1,3,-84.475958,33.813563,37
61924880,150000,5/13/16,30338,Dunwoody,4333 Dunwoody Park APT 2314,2001,0,1072,2,2,-84.31243,33.922828,64
35937005,150000,7/28/16,30328,Atlanta,6700 Roswell Rd APT 20B,1967,1089,1088,1,2,-84.376296,33.941131,58
14358739,150000,2/17/17,30126,Mableton,5024 Mable Lake Dr SW,1968,13081,1092,2,4,-84.584472,33.831323,12
35923893,150000,9/19/16,30318,Atlanta,2655 W Main St NW,1940,15594,1120,1,2,-84.475141,33.814853,32
35888495,150000,1/6/17,30303,Atlanta,20 Marietta St NW APT 7B,1995,1159,1158,2,2,-84.391483,33.753186,96
35943179,150000,7/15/16,30305,Atlanta,3510 Roswell Rd NW APT G3,1963,1176,1197,2,2,-84.384388,33.85058,66
14571869,150000,2/22/17,30340,Doraville,3415 Shallowford Rd NE,1952,13068,1203,2,3,-84.284968,33.888313,70
65473560,150000,3/10/17,30004,Alpharetta,325 Pembroke Cir # 325,1997,0,1212,2,2,-84.266202,34.100675,54
55015035,150000,8/8/16,30022,Alpharetta,281 Devonshire Dr,1998,1215,1216,2,2,-84.279708,33.997823,32
14574150,150000,7/14/16,30340,Doraville,3622 Oakmont Ave,1955,13068,1222,2,3,-84.279833,33.89732,71
14284351,150000,8/31/16,30008,Marietta,1515 Cunningham Rd SW,1985,18033,1246,2,3,-84.575858,33.916356,41
35878884,150000,12/30/16,30312,Atlanta,407 Mcgill Park Ave NE,1991,1263,1263,2,2,-84.376256,33.762208,62
35923644,150000,7/21/16,30318,Atlanta,2625 Church St NW,1958,9199,1273,2,2,-84.47443,33.810617,33
14313986,150000,7/9/16,30080,Smyrna,1008 Afton Way SE,1981,0,1280,2,3,-84.480621,33.886959,64
54453487,150000,7/14/16,30030,Decatur,108 Ridley Howard Ct,1984,0,1288,2,2,-84.304047,33.783796,58
14313758,150000,12/28/16,30067,Marietta,2207 Surrey Ct SE,1981,0,1292,2,2,-84.480898,33.930202,12
14438896,150000,5/6/16,30316,Atlanta,2689 Rockcliff Rd SE,1956,13068,1300,2,3,-84.321343,33.70935,5
14578389,150000,4/26/16,30341,Chamblee,4058 Elm St,1985,4356,1312,2,2,-84.298272,33.912371,39
14579867,150000,8/22/16,30338,Dunwoody,401 Dunbar Dr,1981,0,1314,2,2,-84.29998,33.925865,28
35940900,150000,4/25/16,30342,Atlanta,5400 Roswell Rd APT E5,1966,1324,1324,1,2,-84.379933,33.903133,59
14472399,150000,9/29/16,30002,Avondale Estates,23 Chelsea Ct,1984,255000,1326,2,2,-84.267786,33.762194,40
14571734,150000,11/22/16,30340,Atlanta,2668 Brook Park Way,1953,14810,1340,1,3,-84.279651,33.888042,53
14312988,150000,4/13/16,30067,Marietta,551 Salem Woods Dr SE,1984,0,1362,2,2,-84.48426,33.93708,13
14667692,150000,9/9/16,30076,Roswell,101 Mill Pond Rd,1985,1381,1381,2,2,-84.349002,34.041705,52
2100457646,150000,5/18/16,30152,Kennesaw,1709 Oakbrook Ln NW,2004,0,1382,2,3,-84.588966,33.994224,41
14557691,150000,1/6/17,30329,Atlanta,2011 Variations Dr NE,1981,0,1392,2,2,-84.306281,33.857562,51
14668064,150000,7/29/16,30075,Roswell,800 Roswell Landings Dr,1990,1398,1398,2,3,-84.353914,34.02631,70
14307279,150000,7/22/16,30080,Smyrna,1537 Springleaf Cv SE,1999,0,1400,3,2,-84.502876,33.887917,52
35830104,150000,9/16/16,30310,Atlanta,1692 Sylvan Rd SW,1960,11830,1422,2,3,-84.41778,33.708357,46
60840390,150000,7/6/16,30152,Kennesaw,1565 Rachels Rdg NW,2001,871,1427,2,3,-84.603083,33.991612,30
79986081,150000,10/4/16,30340,Atlanta,2959 Ashlyn Ridge Ct,2006,0,1429,3,3,-84.267274,33.902896,51
35918007,150000,6/6/16,30328,Atlanta,405 Abingdon Way,1983,1442,1440,2,2,-84.354167,33.940398,36
14650118,150000,6/29/16,30005,Alpharetta,3070 Camden Way,1986,1444,1444,3,2,-84.249139,34.064839,46
14355054,150000,7/8/16,30126,Mableton,1604 Pedro Dr SW,1977,10000,1456,2,3,-84.60094,33.844649,4
14787820,150000,4/7/16,30071,Norcross,5220 Reps Trce,1997,1307,1456,2,3,-84.211385,33.95467,35
14271245,150000,7/7/16,30062,Marietta,1687 Grist Mill Dr,1986,0,1483,2,2,-84.501174,33.974803,6
14315813,150000,5/4/16,30067,Marietta,932 Fox Ln SE,1962,4290,1516,2,3,-84.47174,33.928942,47
82632430,150000,3/23/17,30336,Atlanta,5629 Cascade Pass SW,2006,0,1520,3,3,-84.568469,33.728042,22
14353231,150000,12/6/16,30106,Austell,4130 Citizen Cir,1966,16988,1533,3,6,-84.597445,33.85272,46
14676909,150000,6/23/16,30022,Alpharetta,649 Granby Hill Pl,1988,1306,1544,2,2,-84.282152,33.991267,46
68129252,150000,7/26/16,30188,Woodstock,292 Kigian Trl,2006,1307,1554,3,3,-84.468617,34.096809,17
98019673,150000,12/14/16,30024,Suwanee,840 Riverdance Dr NW,2010,436,1556,2,2,-84.068671,34.014194,17
14342987,150000,1/11/17,30064,Marietta,2698 Candler Dr SW,1990,8712,1556,2,3,-84.633812,33.887597,21
68129239,150000,12/16/16,30114,Canton,223 Riverstone Pl,2004,43560,1558,3,3,-84.484336,34.254146,35
14551904,150000,7/26/16,30329,Atlanta,3245 Clairmont North NE,1972,35,1598,3,3,-84.313303,33.851617,50
14568779,150000,4/21/16,30341,Chamblee,3438 Ashwood Ln,1974,800,1600,3,3,-84.246613,33.879262,46
14361432,150000,12/2/16,30106,Austell,1600 Lake Cir,1972,56627,1634,2,3,-84.601064,33.81941,17
14317153,150000,6/15/16,30067,Marietta,2931 Torreya Way SE,1974,0,1636,2,3,-84.467094,33.911212,37
69331739,150000,6/11/16,30144,Kennesaw,2395 Heritage Park Cir NW # 15,2004,5663,1639,2,3,-84.56095,34.010562,49
69327415,150000,5/17/16,30152,Kennesaw,2074 Lakeshore Overlook Dr NW,2004,871,1676,2,3,-84.608167,34.002132,18
14285408,150000,7/1/16,30126,Mableton,5151 Jenmarie Ct SW,1997,12632,1686,2,4,-84.573746,33.830166,48
80168591,150000,8/18/16,30096,Duluth,2157 Executive Dr,2006,871,1696,2,3,-84.117366,33.955734,52
71117578,150000,1/27/17,30152,Kennesaw,2000 Lakeshore Overlook Cir NW,2005,0,1702,2,2,-84.608028,34.002746,18
14345738,150000,5/20/16,30064,Marietta,3100 Rome Ct SW,1996,14810,1742,2,3,-84.627261,33.878413,18
2100651343,150000,4/13/16,30144,Kennesaw,434 Heritage Park Trce NW,2003,0,1781,2,2,-84.564376,34.00896,51
69326856,150000,4/25/16,30144,Kennesaw,434 Heritage Park Trce NW # 23,2004,5663,1781,2,3,-84.564376,34.00896,51
68635428,150000,5/3/16,30040,Cumming,3035 Kentmere Dr,2002,1307,1841,2,3,-84.188957,34.162578,4
97989033,150000,12/27/16,30331,Atlanta,3001 Parkland Vw,2008,9104,1848,3,4,-84.606463,33.683075,0
80142254,150000,3/31/17,30044,Lawrenceville,35 Burns View Ct,2006,0,1908,3,3,-84.047859,33.925636,10
14908221,150000,6/17/16,30281,Stockbridge,152 Parkside Dr,1996,13939,1929,3,3,-84.195377,33.512694,32
35885894,150000,8/29/16,30354,Hapeville,3352 Northside Dr,1958,16509,2016,2,4,-84.399758,33.662785,47
14341611,150000,10/26/16,30008,Marietta,2651 Creekview Way SW,1965,12632,2160,3,4,-84.598029,33.888699,6
14358045,150000,1/20/17,30127,Powder Springs,4748 Angie Ct,1999,19623,2186,3,3,-84.692788,33.836003,6
58503665,150000,7/29/16,30281,Stockbridge,244 Kensington Trce,1998,1306,2187,2,4,-84.191703,33.512627,35
14908157,150000,5/19/16,30281,Stockbridge,222 Kensington Trce,1998,1306,2361,3,4,-84.193995,33.514195,39
58503701,150000,10/29/16,30281,Stockbridge,410 Woodton Knl,1998,0,2361,3,5,-84.193283,33.514359,39
14354721,150000,10/27/16,30106,Austell,4230 Brookwood Dr,1966,10545,2388,3,5,-84.593928,33.850038,36
14356931,150000,5/26/16,30126,Mableton,4557 Glore Crossing Dr SW,1995,22215,2588,2,4,-84.587263,33.842482,5
14892223,150000,3/1/17,30294,Ellenwood,2670 Manor Pl,1976,21780,2728,3,4,-84.277707,33.64009,6
80144570,150000,6/10/16,30519,Buford,1875 Appaloosa Run Trl,2006,2614,2988,3,3,-83.975001,34.062794,28
58500187,149950,10/25/16,30281,Stockbridge,365 Avian Forest Dr,2000,0,1772,2,3,-84.242216,33.519274,2
79990147,149900,6/6/16,30307,Atlanta,1355 Euclid Ave NE APT 1A,1961,871,804,1,2,-84.343,33.769192,73
14322113,149900,12/20/16,30126,Mableton,5785 Crabapple Dr SW,1955,27617,1066,2,3,-84.58086,33.813069,40
55014925,149900,6/4/16,30022,Alpharetta,241 Buckland Dr,1998,1215,1216,2,2,-84.280565,33.999428,39
14565213,149900,12/5/16,30341,Atlanta,2888 Dresden Square Dr,1989,0,1232,2,2,-84.284285,33.871454,21
14669598,149900,9/16/16,30076,Roswell,1314 Warsaw Rd,1994,13068,1278,1,2,-84.331072,34.033939,36
65466105,149900,9/9/16,30350,Atlanta,7500 Roswell Rd UNIT 107,1986,1368,1366,2,2,-84.366739,33.959147,28
62035729,149900,8/29/16,30096,Duluth,4172 Howell Park Rd,2002,1742,1428,2,3,-84.157293,33.970826,37
62036864,149900,6/29/16,30519,Buford,2187 Millgate Ln,2002,2614,1468,4,3,-83.971468,34.075012,10
14271128,149900,3/16/17,30062,Marietta,1768 Mill Ct,1985,2561,1498,3,2,-84.500808,33.97525,6
14289406,149900,9/30/16,30060,Marietta,378 Zelma St SW,1958,9156,1541,3,3,-84.564531,33.898044,37
79988586,149900,4/26/16,30316,Atlanta,2115 Gorman Grv SE,2007,0,1572,3,2,-84.339828,33.718024,41
14428805,149900,8/19/16,30294,Ellenwood,3607 River Hills Ct,1974,21780,1728,2,3,-84.287712,33.677643,2
83345063,149900,1/26/17,30542,Flowery Branch,4787 Beacon Ridge Ln,2007,0,1740,3,3,-83.917794,34.189921,16
62037688,149900,4/14/16,30518,Sugar Hill,5968 Eagle Tiff Ln,2003,1742,1812,3,2,-84.078719,34.12375,40
62035448,149900,2/17/17,30071,Norcross,2379 Beaver Falls Dr,2002,5227,1881,2,3,-84.195186,33.938743,38
14330111,149900,4/20/16,30168,Austell,1395 Ambercrest Way,1998,217800,2340,3,4,-84.597824,33.780492,18
70830979,149800,7/20/16,30329,Atlanta,1213 Westchester Rdg NE,2002,0,864,1,1,-84.324711,33.833441,48
14439449,149500,10/7/16,30316,Atlanta,2592 Rockcliff Rd SE,1955,13068,1150,2,3,-84.320468,33.712649,10
55015063,149500,7/8/16,30022,Alpharetta,320 Devonshire Dr,1998,1215,1216,2,2,-84.279811,33.998141,47
83357749,149500,10/21/16,30542,Flowery Branch,4661 Beacon Ridge Ln,2007,871,1692,2,3,-83.916108,34.18854,10
54449664,149500,7/6/16,30294,Ellenwood,3843 Misty Lk,2000,13068,2346,3,4,-84.29884,33.670444,3
14533005,149400,10/3/16,30324,Atlanta,1230 Woodland Ave NE APT 2,1963,0,1368,2,2,-84.34725,33.81414,57
55016327,149000,2/12/17,30309,Atlanta,878 Peachtree St NE APT 614,1951,0,603,1,1,-84.385085,33.77827,93
35899658,149000,10/28/16,30318,Atlanta,287 14th St NW APT 7,1987,871,672,1,2,-84.396499,33.786564,78
55019170,149000,12/8/16,30305,Atlanta,2870 Pharr Court South NW APT 1902,1988,0,807,1,1,-84.385564,33.83378,77
65463049,149000,12/28/16,30313,Atlanta,115 W Peachtree Pl NW UNIT 601,2002,0,897,1,1,-84.390887,33.764318,88
65461157,149000,5/6/16,30312,Atlanta,375 Highland Ave NE UNIT 909,2000,950,950,1,1,-84.375411,33.760911,78
2132153271,149000,3/30/17,30339,Atlanta,3200 Seven Pines Ct UNIT 104,1975,0,1156,2,2,-84.471125,33.87021,60
14472451,149000,10/25/16,30002,Avondale Estates,61 Devon Ln,1986,0,1326,2,2,-84.270571,33.763682,36
14344181,149000,8/24/16,30064,Marietta,2446 Wood Meadows Dr SW,1987,19340,1342,2,3,-84.626889,33.883736,23
55016868,149000,8/8/16,30303,Atlanta,87 Peachtree St SW APT 308,1900,1398,1398,1,2,-84.390557,33.754482,98
14306100,149000,5/3/16,30082,Smyrna,4362 Ivy Glen Way SE,1985,0,1456,2,2,-84.505203,33.844013,53
59933032,149000,7/13/16,30288,Conley,4343 Conley Lndg,2001,17424,1916,2,3,-84.316493,33.652444,3
65460821,148900,6/28/16,30306,Atlanta,830 Greenwood Ave NE APT 4,1960,1072,1072,1,1,-84.359034,33.77716,82
68127308,148900,3/3/17,30114,Canton,207 Riverstone Pl,2003,0,1278,2,2,-84.484273,34.252497,37
14568747,148900,3/3/17,30341,Atlanta,3417 Ashwood Ln,1974,0,1396,3,2,-84.24767,33.878852,50
14686734,148517,2/16/17,30004,Alpharetta,3010 Steeplechase,1985,2000,1872,3,2,-84.312975,34.080575,14
69371918,148500,9/30/16,30306,Atlanta,821 Ralph Mcgill Blvd NE APT 2320,2001,649,650,1,1,-84.359912,33.767267,68
2095550041,148500,2/16/17,30339,Atlanta,2826 Vinings Central Dr SE,1986,0,1270,2,2,-84.476377,33.840745,44
14579683,148500,9/16/16,30338,Dunwoody,2153 N Forest Trl,1987,0,1480,2,2,-84.297853,33.92494,24
